,Service_provider,technology,Download_Upload,Data_Speed(Kbps),signal_strength,Service_Area
2637,AIRTEL,4G,upload,25897,-72.0,Andhra Pradesh
2638,AIRTEL,4G,upload,24337,-76.0,Andhra Pradesh
2639,AIRTEL,4G,upload,5093,-85.0,Andhra Pradesh
2640,AIRTEL,4G,upload,5570,-88.0,Andhra Pradesh
2641,AIRTEL,4G,upload,9477,-106.0,Andhra Pradesh
2642,AIRTEL,4G,upload,2089,-109.0,Andhra Pradesh
2643,AIRTEL,4G,upload,15959,-85.0,Andhra Pradesh
2644,AIRTEL,4G,upload,646,-110.0,Andhra Pradesh
2645,AIRTEL,4G,upload,14702,-90.0,Andhra Pradesh
2646,AIRTEL,4G,upload,8878,-96.0,Andhra Pradesh
2647,AIRTEL,4G,upload,1493,-91.0,Andhra Pradesh
2648,AIRTEL,4G,upload,12102,-97.0,Andhra Pradesh
2649,AIRTEL,4G,upload,16667,-99.0,Andhra Pradesh
2650,AIRTEL,4G,upload,26416,-72.0,Andhra Pradesh
2651,AIRTEL,4G,upload,24986,-94.0,Andhra Pradesh
2652,AIRTEL,4G,upload,27240,-86.0,Andhra Pradesh
2653,AIRTEL,4G,upload,18741,-97.0,Andhra Pradesh
2654,AIRTEL,4G,upload,20765,-80.0,Andhra Pradesh
2655,AIRTEL,4G,upload,4752,-101.0,Andhra Pradesh
2656,AIRTEL,4G,upload,7666,-90.0,Andhra Pradesh
2657,AIRTEL,4G,upload,2351,-112.0,Andhra Pradesh
2658,AIRTEL,4G,upload,3280,-100.0,Andhra Pradesh
2659,AIRTEL,4G,upload,25849,-70.0,Andhra Pradesh
2660,AIRTEL,4G,upload,24325,-89.0,Andhra Pradesh
2661,AIRTEL,4G,upload,17683,-95.0,Andhra Pradesh
2662,AIRTEL,4G,upload,17860,-95.0,Andhra Pradesh
2663,AIRTEL,4G,upload,3863,-104.0,Andhra Pradesh
2664,AIRTEL,4G,upload,7809,-105.0,Andhra Pradesh
2665,AIRTEL,4G,upload,25540,-84.0,Andhra Pradesh
2666,AIRTEL,4G,upload,26028,-69.0,Andhra Pradesh
2667,AIRTEL,4G,upload,5980,-95.0,Andhra Pradesh
2668,AIRTEL,4G,upload,6548,-97.0,Andhra Pradesh
2669,AIRTEL,4G,upload,6129,-97.0,Andhra Pradesh
2670,AIRTEL,4G,upload,1654,-106.0,Andhra Pradesh
2671,JIO,4G,download,4573,-81.0,Rajasthan
2672,JIO,4G,download,454,-95.0,Haryana
2673,JIO,4G,download,557,-96.0,Haryana
2674,JIO,4G,download,551,-98.0,Haryana
2675,JIO,4G,download,1595,-94.0,Haryana
2676,JIO,4G,download,3051,-102.0,Haryana
2677,JIO,4G,download,601,-99.0,Haryana
2678,JIO,4G,download,399,-97.0,Haryana
2679,JIO,4G,download,1043,-99.0,Haryana
2680,JIO,4G,download,432,-97.0,Haryana
2681,JIO,4G,download,772,-96.0,Haryana
2682,JIO,4G,download,1755,-89.0,Haryana
2683,JIO,4G,download,1514,-90.0,Haryana
2684,JIO,4G,download,665,-91.0,Haryana
2685,JIO,4G,download,628,-91.0,Haryana
2686,JIO,4G,download,748,-93.0,Haryana
2687,JIO,4G,download,1595,-92.0,Haryana
2688,JIO,4G,download,2151,-108.0,Haryana
2689,JIO,4G,download,1156,-93.0,Haryana
2690,JIO,4G,download,0,-90.0,Haryana
2691,JIO,4G,download,1076,-102.0,Haryana
2692,JIO,4G,download,1042,-102.0,Haryana
2693,JIO,4G,upload,381,-95.0,Haryana
2694,JIO,4G,upload,340,-98.0,Haryana
2695,JIO,4G,upload,193,-98.0,Haryana
2696,JIO,4G,upload,1919,-92.0,Haryana
2697,JIO,4G,upload,2161,-100.0,Haryana
2698,JIO,4G,upload,1512,-97.0,Haryana
2699,JIO,4G,upload,971,-97.0,Haryana
2700,JIO,4G,upload,2096,-96.0,Haryana
2701,JIO,4G,upload,1267,-97.0,Haryana
2702,JIO,4G,upload,780,-96.0,Haryana
2703,JIO,4G,upload,3161,-88.0,Haryana
2704,JIO,4G,upload,2650,-91.0,Haryana
2705,JIO,4G,upload,1426,-91.0,Haryana
2706,JIO,4G,upload,2993,-91.0,Haryana
2707,JIO,4G,upload,3111,-93.0,Haryana
2708,JIO,4G,upload,3570,-92.0,Haryana
2709,JIO,4G,upload,997,-108.0,Haryana
2710,JIO,4G,upload,3682,-93.0,Haryana
2711,JIO,4G,upload,2051,-98.0,Haryana
2712,JIO,4G,upload,330,-101.0,Haryana
2713,JIO,4G,upload,256,-103.0,Haryana
2714,JIO,4G,download,11036,-68.0,Madhya Pradesh
2715,JIO,4G,download,1661,-107.0,Madhya Pradesh
2716,JIO,4G,download,2435,-70.0,Madhya Pradesh
2717,JIO,4G,download,5278,-99.0,Madhya Pradesh
2718,JIO,4G,upload,4801,-68.0,Madhya Pradesh
2719,JIO,4G,upload,227,-107.0,Madhya Pradesh
2720,JIO,4G,upload,1244,-70.0,Madhya Pradesh
2721,JIO,4G,upload,1081,-99.0,Madhya Pradesh
2722,AIRTEL,4G,upload,275,-83.0,Kerala
2723,AIRTEL,4G,upload,1841,-85.0,Kerala
2724,AIRTEL,4G,upload,49,-93.0,Kerala
2725,AIRTEL,4G,upload,866,-79.0,Kerala
2726,AIRTEL,4G,upload,68,-87.0,Kerala
2727,AIRTEL,4G,download,14129,-57.0,UP West
2728,AIRTEL,4G,upload,22664,-57.0,UP West
2729,JIO,4G,download,6060,-59.0,Karnataka
2730,JIO,4G,upload,265,-57.0,Karnataka
2731,JIO,4G,download,2290,-111.0,Andhra Pradesh
2732,JIO,4G,download,608,-93.0,Andhra Pradesh
2733,JIO,4G,download,2526,-95.0,Andhra Pradesh
2734,JIO,4G,upload,523,,Andhra Pradesh
2735,JIO,4G,upload,5478,-87.0,Andhra Pradesh
2736,JIO,4G,upload,1332,-94.0,Andhra Pradesh
2737,JIO,4G,download,29143,-60.0,Orissa
2738,JIO,4G,upload,4606,-60.0,Orissa
2739,AIRTEL,4G,download,27569,-51.0,Maharashtra
2740,AIRTEL,4G,upload,24963,-51.0,Maharashtra
2741,JIO,4G,download,80255,-72.0,Rajasthan
2742,JIO,4G,download,80341,-72.0,Rajasthan
2743,JIO,4G,download,48174,-72.0,Rajasthan
2744,JIO,4G,download,33187,-72.0,Rajasthan
2745,JIO,4G,download,10720,-72.0,Rajasthan
2746,JIO,4G,upload,8807,-72.0,Rajasthan
2747,JIO,4G,upload,8585,-72.0,Rajasthan
2748,JIO,4G,upload,8644,-72.0,Rajasthan
2749,JIO,4G,upload,8323,-72.0,Rajasthan
2750,JIO,4G,upload,8369,-72.0,Rajasthan
2751,JIO,4G,download,15170,-75.0,Gujarat
2752,JIO,4G,download,9768,-75.0,Gujarat
2753,JIO,4G,upload,820,-81.0,Gujarat
2754,JIO,4G,upload,579,-79.0,Gujarat
2755,JIO,4G,download,268,-96.0,Himachal Pradesh
2756,JIO,4G,download,78892,-57.0,Orissa
2757,JIO,4G,upload,5889,-57.0,Orissa
2758,JIO,4G,download,7972,-101.0,UP East
2759,JIO,4G,upload,772,-101.0,UP East
2760,JIO,4G,download,17734,-51.0,Punjab
2761,JIO,4G,upload,7925,-51.0,Punjab
2762,JIO,4G,download,74642,-58.0,Orissa
2763,JIO,4G,download,77079,-58.0,Orissa
2764,JIO,4G,download,80262,-58.0,Orissa
2765,JIO,4G,download,78904,-58.0,Orissa
2766,JIO,4G,upload,8331,-58.0,Orissa
2767,JIO,4G,upload,8522,-58.0,Orissa
2768,JIO,4G,upload,8554,-58.0,Orissa
2769,JIO,4G,upload,8500,-58.0,Orissa
2770,JIO,4G,download,19787,-95.0,Delhi
2771,JIO,4G,download,46475,-63.0,Delhi
2772,JIO,4G,download,1156,-97.0,Delhi
2773,JIO,4G,download,8128,-95.0,Delhi
2774,JIO,4G,download,3430,-99.0,Delhi
2775,JIO,4G,download,3069,-95.0,Delhi
2776,JIO,4G,download,40239,-89.0,Delhi
2777,JIO,4G,download,1410,-103.0,Delhi
2778,JIO,4G,download,374,-103.0,Delhi
2779,JIO,4G,download,451,,Delhi
2780,JIO,4G,download,139,-103.0,Delhi
2781,JIO,4G,upload,1212,-95.0,Delhi
2782,JIO,4G,upload,3916,-83.0,Delhi
2783,JIO,4G,upload,139,-97.0,Delhi
2784,JIO,4G,upload,27,-95.0,Delhi
2785,JIO,4G,upload,609,-99.0,Delhi
2786,JIO,4G,upload,106,-95.0,Delhi
2787,JIO,4G,upload,5399,-87.0,Delhi
2788,JIO,4G,upload,933,-101.0,Delhi
2789,JIO,4G,upload,61,-95.0,Delhi
2790,JIO,4G,upload,47,-109.0,Delhi
2791,JIO,4G,upload,731,-99.0,Delhi
2792,JIO,4G,download,43771,-57.0,Rajasthan
2793,JIO,4G,download,47176,-57.0,Rajasthan
2794,JIO,4G,download,43895,-57.0,Rajasthan
2795,JIO,4G,download,40080,-57.0,Rajasthan
2796,AIRTEL,4G,download,870,,Kerala
2797,AIRTEL,4G,download,3124,,Kerala
2798,AIRTEL,4G,download,10688,,Kerala
2799,AIRTEL,4G,download,963,,Kerala
2800,AIRTEL,4G,download,1297,,Kerala
2801,AIRTEL,4G,download,1491,,Kerala
2802,AIRTEL,4G,download,605,,Kerala
2803,AIRTEL,4G,upload,2557,,Kerala
2804,AIRTEL,4G,upload,4511,,Kerala
2805,AIRTEL,4G,upload,4321,,Kerala
2806,AIRTEL,4G,upload,948,,Kerala
2807,AIRTEL,4G,upload,942,,Kerala
2808,AIRTEL,4G,upload,2164,,Kerala
2809,AIRTEL,4G,upload,120,,Kerala
2810,VODAFONE,4G,download,2286,-86.0,Gujarat
2811,VODAFONE,4G,download,5327,-86.0,Gujarat
2812,VODAFONE,4G,download,17024,-77.0,Gujarat
2813,VODAFONE,4G,download,584,-106.0,Gujarat
2814,VODAFONE,4G,download,411,-107.0,Gujarat
2815,VODAFONE,4G,download,1956,-101.0,Gujarat
2816,VODAFONE,4G,download,0,-101.0,Gujarat
2817,VODAFONE,4G,download,1533,-101.0,Gujarat
2818,VODAFONE,4G,upload,12433,-86.0,Gujarat
2819,VODAFONE,4G,upload,20932,-85.0,Gujarat
2820,VODAFONE,4G,upload,24720,-80.0,Gujarat
2821,VODAFONE,4G,upload,936,-105.0,Gujarat
2822,VODAFONE,4G,upload,801,-101.0,Gujarat
2823,VODAFONE,4G,upload,5926,-101.0,Gujarat
2824,VODAFONE,4G,upload,4648,-101.0,Gujarat
2825,VODAFONE,4G,upload,3916,-105.0,Gujarat
2826,JIO,4G,download,17337,-101.0,Haryana
2827,JIO,4G,download,17842,-101.0,Haryana
2828,JIO,4G,download,2923,-99.0,Haryana
2829,JIO,4G,download,3932,-97.0,Haryana
2830,JIO,4G,download,4205,-99.0,Haryana
2831,JIO,4G,download,743,-97.0,Haryana
2832,JIO,4G,download,2530,-93.0,Haryana
2833,JIO,4G,download,1454,-99.0,Haryana
2834,JIO,4G,download,275,-97.0,Haryana
2835,JIO,4G,download,609,-97.0,Haryana
2836,JIO,4G,download,786,-97.0,Haryana
2837,JIO,4G,download,8030,-95.0,Haryana
2838,JIO,4G,download,1384,-101.0,Haryana
2839,JIO,4G,download,18449,-101.0,Haryana
2840,JIO,4G,download,16883,-95.0,Haryana
2841,JIO,4G,download,7303,-97.0,Haryana
2842,JIO,4G,download,11811,-97.0,Haryana
2843,JIO,4G,download,6503,-99.0,Haryana
2844,JIO,4G,upload,5229,-97.0,Haryana
2845,JIO,4G,upload,5095,-99.0,Haryana
2846,JIO,4G,upload,2368,-99.0,Haryana
2847,JIO,4G,upload,2371,-99.0,Haryana
2848,JIO,4G,upload,548,-97.0,Haryana
2849,JIO,4G,upload,166,-97.0,Haryana
2850,JIO,4G,upload,44,-95.0,Haryana
2851,JIO,4G,upload,79,-99.0,Haryana
2852,JIO,4G,upload,66,-99.0,Haryana
2853,JIO,4G,upload,133,-97.0,Haryana
2854,JIO,4G,upload,241,-97.0,Haryana
2855,JIO,4G,upload,429,-95.0,Haryana
2856,JIO,4G,upload,38,-101.0,Haryana
2857,JIO,4G,upload,3148,-101.0,Haryana
2858,JIO,4G,upload,9500,-95.0,Haryana
2859,JIO,4G,upload,2124,-97.0,Haryana
2860,JIO,4G,upload,2669,-103.0,Haryana
2861,JIO,4G,upload,270,-99.0,Haryana
2862,AIRTEL,4G,download,341,-102.0,Bihar
2863,AIRTEL,4G,download,1453,-103.0,Bihar
2864,VODAFONE,4G,download,12738,-85.0,Gujarat
2865,VODAFONE,4G,download,35988,-78.0,Gujarat
2866,VODAFONE,4G,upload,5675,-88.0,Gujarat
2867,VODAFONE,4G,upload,4719,-77.0,Gujarat
2868,IDEA,4G,download,76,-101.0,Andhra Pradesh
2869,IDEA,4G,download,149,-106.0,Andhra Pradesh
2870,IDEA,4G,download,186,-110.0,Andhra Pradesh
2871,IDEA,4G,download,17448,-107.0,Andhra Pradesh
2872,IDEA,4G,download,3053,-108.0,Andhra Pradesh
2873,IDEA,4G,download,1241,-111.0,Andhra Pradesh
2874,IDEA,4G,download,7890,-112.0,Andhra Pradesh
2875,IDEA,4G,download,4516,-110.0,Andhra Pradesh
2876,IDEA,4G,download,2957,-101.0,Andhra Pradesh
2877,IDEA,4G,download,1097,-109.0,Andhra Pradesh
2878,IDEA,4G,download,12241,-106.0,Andhra Pradesh
2879,IDEA,4G,download,4284,,Andhra Pradesh
2880,IDEA,4G,download,5104,,Andhra Pradesh
2881,IDEA,4G,download,4825,-110.0,Andhra Pradesh
2882,IDEA,4G,download,27,-112.0,Andhra Pradesh
2883,IDEA,4G,download,4205,-103.0,Andhra Pradesh
2884,IDEA,4G,download,1343,-112.0,Andhra Pradesh
2885,IDEA,4G,download,10464,-103.0,Andhra Pradesh
2886,IDEA,4G,download,5409,-107.0,Andhra Pradesh
2887,IDEA,4G,download,445,-109.0,Andhra Pradesh
2888,IDEA,4G,download,5132,-108.0,Andhra Pradesh
2889,IDEA,4G,download,1948,-92.0,Andhra Pradesh
2890,IDEA,4G,download,2503,-109.0,Andhra Pradesh
2891,IDEA,4G,download,440,-102.0,Andhra Pradesh
2892,IDEA,4G,download,2009,-107.0,Andhra Pradesh
2893,IDEA,4G,download,3074,,Andhra Pradesh
2894,IDEA,4G,download,11742,-102.0,Andhra Pradesh
2895,IDEA,3G,download,3387,,Andhra Pradesh
2896,IDEA,4G,download,5438,-105.0,Andhra Pradesh
2897,IDEA,4G,download,12226,,Andhra Pradesh
2898,IDEA,4G,download,13112,,Andhra Pradesh
2899,IDEA,4G,download,5555,-105.0,Andhra Pradesh
2900,IDEA,4G,download,3243,-97.0,Andhra Pradesh
2901,IDEA,4G,download,281,-97.0,Andhra Pradesh
2902,IDEA,4G,download,1912,-111.0,Andhra Pradesh
2903,IDEA,4G,download,19595,-110.0,Andhra Pradesh
2904,IDEA,4G,download,6342,-110.0,Andhra Pradesh
2905,IDEA,4G,download,2740,-98.0,Andhra Pradesh
2906,IDEA,4G,download,4427,-89.0,Andhra Pradesh
2907,IDEA,4G,download,1820,-106.0,Andhra Pradesh
2908,IDEA,4G,download,6817,-110.0,Andhra Pradesh
2909,IDEA,4G,download,981,-111.0,Andhra Pradesh
2910,IDEA,4G,download,754,-111.0,Andhra Pradesh
2911,IDEA,4G,download,4869,-106.0,Andhra Pradesh
2912,IDEA,4G,download,490,,Andhra Pradesh
2913,IDEA,4G,download,623,-107.0,Andhra Pradesh
2914,IDEA,4G,download,499,-108.0,Andhra Pradesh
2915,IDEA,4G,download,11043,-111.0,Andhra Pradesh
2916,IDEA,4G,download,2852,-106.0,Andhra Pradesh
2917,IDEA,4G,download,1033,-109.0,Andhra Pradesh
2918,IDEA,4G,upload,9582,-96.0,Andhra Pradesh
2919,IDEA,4G,upload,1553,-102.0,Andhra Pradesh
2920,IDEA,4G,upload,196,-109.0,Andhra Pradesh
2921,IDEA,4G,upload,1088,-107.0,Andhra Pradesh
2922,IDEA,4G,upload,123,-108.0,Andhra Pradesh
2923,IDEA,4G,upload,65,-105.0,Andhra Pradesh
2924,IDEA,4G,upload,1060,-112.0,Andhra Pradesh
2925,IDEA,4G,upload,1184,-111.0,Andhra Pradesh
2926,IDEA,4G,upload,297,-101.0,Andhra Pradesh
2927,IDEA,4G,upload,110,-109.0,Andhra Pradesh
2928,IDEA,4G,upload,2032,-106.0,Andhra Pradesh
2929,IDEA,4G,upload,674,,Andhra Pradesh
2930,IDEA,4G,upload,205,,Andhra Pradesh
2931,IDEA,4G,upload,1190,-112.0,Andhra Pradesh
2932,IDEA,4G,upload,1211,,Andhra Pradesh
2933,IDEA,4G,upload,592,-107.0,Andhra Pradesh
2934,IDEA,4G,upload,41,-112.0,Andhra Pradesh
2935,IDEA,4G,upload,2390,-104.0,Andhra Pradesh
2936,IDEA,4G,upload,1058,-107.0,Andhra Pradesh
2937,IDEA,4G,upload,293,-109.0,Andhra Pradesh
2938,IDEA,4G,upload,1505,-108.0,Andhra Pradesh
2939,IDEA,4G,upload,41,-92.0,Andhra Pradesh
2940,IDEA,4G,upload,525,-109.0,Andhra Pradesh
2941,IDEA,4G,upload,177,-108.0,Andhra Pradesh
2942,IDEA,4G,upload,624,-108.0,Andhra Pradesh
2943,IDEA,4G,upload,64,,Andhra Pradesh
2944,IDEA,4G,upload,1599,-102.0,Andhra Pradesh
2945,IDEA,3G,upload,1767,,Andhra Pradesh
2946,IDEA,4G,upload,3428,-101.0,Andhra Pradesh
2947,IDEA,4G,upload,1009,,Andhra Pradesh
2948,IDEA,4G,upload,2022,,Andhra Pradesh
2949,IDEA,4G,upload,1029,-104.0,Andhra Pradesh
2950,IDEA,4G,upload,741,-97.0,Andhra Pradesh
2951,IDEA,4G,upload,362,-97.0,Andhra Pradesh
2952,IDEA,4G,upload,10,-108.0,Andhra Pradesh
2953,IDEA,4G,upload,1743,-111.0,Andhra Pradesh
2954,IDEA,4G,upload,904,-110.0,Andhra Pradesh
2955,IDEA,4G,upload,1626,-98.0,Andhra Pradesh
2956,IDEA,4G,upload,1684,-89.0,Andhra Pradesh
2957,IDEA,4G,upload,1743,-106.0,Andhra Pradesh
2958,IDEA,4G,upload,962,-110.0,Andhra Pradesh
2959,IDEA,4G,upload,371,-111.0,Andhra Pradesh
2960,IDEA,4G,upload,446,-111.0,Andhra Pradesh
2961,IDEA,4G,upload,1599,-106.0,Andhra Pradesh
2962,IDEA,4G,upload,447,,Andhra Pradesh
2963,IDEA,4G,upload,319,-107.0,Andhra Pradesh
2964,IDEA,4G,upload,18,-108.0,Andhra Pradesh
2965,IDEA,4G,upload,517,-112.0,Andhra Pradesh
2966,IDEA,4G,upload,2310,-104.0,Andhra Pradesh
2967,IDEA,4G,upload,393,-109.0,Andhra Pradesh
2968,JIO,4G,download,69521,-63.0,Rajasthan
2969,JIO,4G,upload,2915,-63.0,Rajasthan
2970,JIO,4G,upload,7662,-64.0,Rajasthan
2971,JIO,4G,upload,6598,-64.0,Rajasthan
2972,JIO,4G,download,40407,-58.0,Orissa
2973,JIO,4G,download,29984,-58.0,Orissa
2974,JIO,4G,download,9059,-58.0,Orissa
2975,JIO,4G,download,45177,-58.0,Orissa
2976,JIO,4G,download,34261,-58.0,Orissa
2977,JIO,4G,upload,3442,-58.0,Orissa
2978,JIO,4G,upload,7298,-58.0,Orissa
2979,JIO,4G,upload,6633,-58.0,Orissa
2980,JIO,4G,upload,5905,-58.0,Orissa
2981,JIO,4G,upload,3390,-58.0,Orissa
2982,JIO,4G,download,41138,-71.0,Rajasthan
2983,JIO,4G,upload,5562,-71.0,Rajasthan
2984,JIO,4G,download,74921,-67.0,Rajasthan
2985,JIO,4G,upload,7291,-67.0,Rajasthan
2986,VODAFONE,4G,upload,17081,-87.0,Tamil Nadu
2987,VODAFONE,4G,download,62568,-93.0,Tamil Nadu
2988,VODAFONE,4G,upload,31721,-93.0,Tamil Nadu
2989,JIO,4G,download,3537,-67.0,Delhi
2990,JIO,4G,download,2814,,Delhi
2991,JIO,4G,upload,1653,-65.0,Delhi
2992,JIO,4G,upload,1951,-71.0,Delhi
2993,JIO,4G,download,19384,-69.0,Haryana
2994,JIO,4G,download,8923,-51.0,Haryana
2995,JIO,4G,download,6900,-57.0,Haryana
2996,JIO,4G,download,14609,-59.0,Haryana
2997,JIO,4G,download,7529,-75.0,Haryana
2998,JIO,4G,download,2843,-61.0,Haryana
2999,AIRTEL,4G,download,24787,-51.0,Rajasthan
3000,AIRTEL,4G,upload,19800,-51.0,Rajasthan
3001,JIO,4G,download,9193,-101.0,Tamil Nadu
3002,JIO,4G,download,13407,-101.0,Tamil Nadu
3003,JIO,4G,download,5618,-107.0,Tamil Nadu
3004,JIO,4G,download,7650,-105.0,Tamil Nadu
3005,JIO,4G,download,11940,-101.0,Tamil Nadu
3006,JIO,4G,download,10783,-107.0,Tamil Nadu
3007,JIO,4G,download,8757,-107.0,Tamil Nadu
3008,JIO,4G,download,1388,-85.0,Tamil Nadu
3009,JIO,4G,download,4293,-109.0,Tamil Nadu
3010,JIO,4G,download,18831,-109.0,Tamil Nadu
3011,JIO,4G,download,2483,-105.0,Tamil Nadu
3012,JIO,4G,download,5977,-101.0,Tamil Nadu
3013,JIO,4G,download,12770,-101.0,Tamil Nadu
3014,JIO,4G,download,566,-99.0,Tamil Nadu
3015,JIO,4G,download,8823,-99.0,Tamil Nadu
3016,JIO,4G,download,10368,-109.0,Tamil Nadu
3017,JIO,4G,download,11237,-99.0,Tamil Nadu
3018,JIO,4G,upload,6006,-101.0,Tamil Nadu
3019,JIO,4G,upload,2130,-101.0,Tamil Nadu
3020,JIO,4G,upload,1457,-107.0,Tamil Nadu
3021,JIO,4G,upload,1911,-105.0,Tamil Nadu
3022,JIO,4G,upload,1129,-101.0,Tamil Nadu
3023,JIO,4G,upload,1619,-107.0,Tamil Nadu
3024,JIO,4G,upload,2234,-107.0,Tamil Nadu
3025,JIO,4G,upload,1774,-105.0,Tamil Nadu
3026,JIO,4G,upload,1378,-109.0,Tamil Nadu
3027,JIO,4G,upload,2366,-109.0,Tamil Nadu
3028,JIO,4G,upload,2193,-105.0,Tamil Nadu
3029,JIO,4G,upload,5260,-101.0,Tamil Nadu
3030,JIO,4G,upload,6790,-101.0,Tamil Nadu
3031,JIO,4G,upload,515,-101.0,Tamil Nadu
3032,JIO,4G,upload,6964,-99.0,Tamil Nadu
3033,JIO,4G,upload,792,-109.0,Tamil Nadu
3034,JIO,4G,upload,7733,-99.0,Tamil Nadu
3035,JIO,4G,download,22249,-91.0,Andhra Pradesh
3036,JIO,4G,download,35608,-93.0,Andhra Pradesh
3037,JIO,4G,download,27690,-93.0,Andhra Pradesh
3038,JIO,4G,download,1552,-107.0,Andhra Pradesh
3039,JIO,4G,upload,7658,-89.0,Andhra Pradesh
3040,JIO,4G,upload,7003,-91.0,Andhra Pradesh
3041,JIO,4G,upload,3657,-95.0,Andhra Pradesh
3042,JIO,4G,upload,1515,-111.0,Andhra Pradesh
3043,JIO,4G,download,4031,-51.0,Maharashtra
3044,JIO,4G,upload,5627,-51.0,Maharashtra
3045,JIO,4G,download,80488,-58.0,Orissa
3046,JIO,4G,upload,8587,-58.0,Orissa
3047,VODAFONE,4G,download,371,,West Bengal
3048,VODAFONE,4G,download,613,-110.0,West Bengal
3049,VODAFONE,4G,download,2291,-112.0,West Bengal
3050,VODAFONE,4G,download,3867,,West Bengal
3051,VODAFONE,4G,download,652,,West Bengal
3052,VODAFONE,4G,download,8444,-104.0,West Bengal
3053,VODAFONE,4G,download,17059,-104.0,West Bengal
3054,VODAFONE,4G,download,12678,-105.0,West Bengal
3055,VODAFONE,4G,download,4616,-107.0,West Bengal
3056,VODAFONE,4G,download,8326,-106.0,West Bengal
3057,VODAFONE,4G,download,16702,-106.0,West Bengal
3058,VODAFONE,4G,download,4103,-105.0,West Bengal
3059,VODAFONE,4G,download,3175,-104.0,West Bengal
3060,VODAFONE,4G,download,3727,-105.0,West Bengal
3061,VODAFONE,4G,download,4443,-104.0,West Bengal
3062,VODAFONE,4G,download,1840,-104.0,West Bengal
3063,VODAFONE,4G,download,12747,-104.0,West Bengal
3064,VODAFONE,4G,download,3468,-104.0,West Bengal
3065,VODAFONE,4G,download,3262,-105.0,West Bengal
3066,VODAFONE,4G,download,3314,-106.0,West Bengal
3067,VODAFONE,4G,download,2153,-111.0,West Bengal
3068,VODAFONE,4G,download,3014,,West Bengal
3069,VODAFONE,4G,download,3214,-103.0,West Bengal
3070,VODAFONE,4G,download,4138,,West Bengal
3071,VODAFONE,4G,download,3588,,West Bengal
3072,VODAFONE,4G,download,6290,-111.0,West Bengal
3073,VODAFONE,4G,download,11670,-107.0,West Bengal
3074,VODAFONE,4G,download,9230,-108.0,West Bengal
3075,VODAFONE,4G,download,9566,-108.0,West Bengal
3076,VODAFONE,4G,download,2186,,West Bengal
3077,VODAFONE,4G,download,6575,-106.0,West Bengal
3078,VODAFONE,4G,upload,378,,West Bengal
3079,VODAFONE,4G,upload,470,-110.0,West Bengal
3080,VODAFONE,4G,upload,918,-111.0,West Bengal
3081,VODAFONE,4G,upload,361,-112.0,West Bengal
3082,VODAFONE,4G,upload,139,,West Bengal
3083,VODAFONE,4G,upload,4776,-104.0,West Bengal
3084,VODAFONE,4G,upload,3924,-104.0,West Bengal
3085,VODAFONE,4G,upload,2556,-107.0,West Bengal
3086,VODAFONE,4G,upload,4907,-104.0,West Bengal
3087,VODAFONE,4G,upload,3142,-105.0,West Bengal
3088,VODAFONE,4G,upload,2727,-106.0,West Bengal
3089,VODAFONE,4G,upload,3344,-105.0,West Bengal
3090,VODAFONE,4G,upload,6318,-104.0,West Bengal
3091,VODAFONE,4G,upload,6095,-105.0,West Bengal
3092,VODAFONE,4G,upload,6616,-105.0,West Bengal
3093,VODAFONE,4G,upload,5666,-105.0,West Bengal
3094,VODAFONE,4G,upload,1028,-103.0,West Bengal
3095,VODAFONE,4G,upload,3299,-104.0,West Bengal
3096,VODAFONE,4G,upload,6459,-106.0,West Bengal
3097,VODAFONE,4G,upload,6157,-105.0,West Bengal
3098,VODAFONE,4G,upload,2280,-111.0,West Bengal
3099,VODAFONE,4G,upload,427,-107.0,West Bengal
3100,VODAFONE,4G,upload,961,-103.0,West Bengal
3101,VODAFONE,4G,upload,517,,West Bengal
3102,VODAFONE,4G,upload,4177,-82.0,West Bengal
3103,VODAFONE,4G,upload,6330,-111.0,West Bengal
3104,VODAFONE,4G,upload,1603,-107.0,West Bengal
3105,VODAFONE,4G,upload,2624,-108.0,West Bengal
3106,VODAFONE,4G,upload,2020,-108.0,West Bengal
3107,VODAFONE,4G,upload,213,,West Bengal
3108,VODAFONE,4G,upload,1875,-106.0,West Bengal
3109,AIRTEL,4G,download,1328,,Kerala
3110,AIRTEL,4G,download,1541,,Kerala
3111,AIRTEL,4G,upload,83,,Kerala
3112,AIRTEL,4G,upload,233,,Kerala
3113,JIO,4G,download,39652,-61.0,Rajasthan
3114,JIO,4G,upload,6876,-61.0,Rajasthan
3115,JIO,4G,download,80666,-57.0,Orissa
3116,JIO,4G,download,80654,-57.0,Orissa
3117,JIO,4G,download,61326,-57.0,Orissa
3118,JIO,4G,upload,6827,-57.0,Orissa
3119,JIO,4G,upload,8333,-57.0,Orissa
3120,JIO,4G,upload,8011,-57.0,Orissa
3121,JIO,4G,upload,7690,-71.0,Rajasthan
3122,JIO,4G,upload,7650,-71.0,Rajasthan
3123,AIRTEL,4G,download,4811,,Kerala
3124,VODAFONE,4G,download,17934,-102.0,Tamil Nadu
3125,VODAFONE,4G,download,15364,-93.0,Tamil Nadu
3126,VODAFONE,4G,download,611,-99.0,Tamil Nadu
3127,VODAFONE,4G,download,12752,-95.0,Tamil Nadu
3128,VODAFONE,4G,download,380,-97.0,Tamil Nadu
3129,VODAFONE,4G,download,33959,-98.0,Tamil Nadu
